promedio_tiempo_interacciones,papa,cursos_inscritos_periodo,num_cursos_plataforma,papa-1,delta_papa,modalidad_colegio,calendario,jornada,tipo_colegio,categoria_colegio,ciudad,Clase
133.5479167,3.4,5,4,3.4,0,2,0,2,1,6,1,B
127.8897436,3.5,7,4,3.6,-0.1,2,0,2,1,2,1,B
138.5234694,3.5,7,5,3.6,-0.1,2,0,2,1,2,1,B
42.00777778,3.4,5,4,3.4,0,2,0,2,1,6,13,B
34.08333333,3.4,5,3,3.4,0,2,0,2,1,6,13,B
237.93,3.5,5,1,3.5,0,2,0,0,1,2,9,B
191.75,3.5,6,1,3.5,0,2,0,0,1,2,9,B
207.3,3.6,7,1,3.5,0.1,0,0,0,0,0,1,B
146.1366667,3.6,7,3,3.5,0.1,0,0,0,0,0,1,B
196.2529412,3.7,7,1,3.6,0.1,0,0,0,0,4,1,B
219.8277778,3.6,5,1,3.6,0,0,0,0,0,4,1,B
232.75,3.7,7,1,3.5,0.2,2,0,2,1,2,1,B
95.74166667,3.6,7,1,3.5,0.1,2,0,2,1,2,1,B
0.133333333,3.9,6,1,3.9,0,2,0,2,1,2,1,B
165.025,3.6,7,1,3.5,0.1,2,0,2,1,2,57,B
111.825,3.5,7,2,3.5,0,2,0,2,1,2,57,B
85.775,4.3,6,1,4.2,0.1,0,0,2,0,0,1,E
32.08333333,4.3,6,1,4.2,0.1,0,0,2,0,0,1,E
232.0611111,3.1,7,1,3.1,0,2,0,2,1,2,1,B
144.9615385,3.2,8,2,3.1,0.1,2,0,2,1,2,1,B
54.98861789,3.9,5,3,3.8,0.1,0,0,0,0,0,1,B
22.16666667,4,6,1,3.8,0.2,0,0,0,0,0,1,E
235.0018519,4.4,6,1,4.4,0,0,0,0,0,0,1,E
81.95987654,3.4,6,2,3.4,0,2,0,4,1,6,1,B
200.4861111,4.5,7,1,4.5,0,0,2,2,0,0,33,E
0.533333333,3.5,7,1,3.6,-0.1,2,0,2,1,2,1,B
131.3588235,4.3,6,2,4.2,0.1,0,0,0,0,0,1,E
94.50833333,3.7,7,2,3.6,0.1,0,3,3,2,3,19,B
119.5787356,3.8,7,2,3.8,0,0,0,0,0,0,1,B
56.6375,3.8,6,3,3.8,0,0,0,0,0,0,1,B
70.02051282,3.4,5,6,3.4,0,2,0,2,1,2,1,B
114.8208333,3.7,7,2,3.6,0.1,2,0,2,1,2,54,B
86.21733333,4.4,6,1,4.4,0,2,0,0,1,2,1,E
196.5333333,4.1,7,1,4.1,0,2,0,2,1,2,56,E
224.5444444,4.1,8,1,4.1,0,2,0,2,1,2,56,E
227.3833333,3.6,5,1,3.6,0,0,0,2,0,0,43,B
223.1333333,3.6,6,2,3.6,0,0,0,2,0,0,43,B
195.479902,3.2,5,2,3.1,0.1,0,2,2,0,0,20,B
219.4666667,3.1,6,1,3.1,0,0,2,2,0,0,20,B
146.8421569,4.3,7,2,4.3,0,2,0,4,1,2,1,E
14.87098765,3.9,6,5,4,-0.1,2,0,2,1,2,57,B
166.8608527,3.2,3,3,3.1,0.1,2,0,2,1,2,1,B
86.37371795,3.9,6,2,3.7,0.2,3,0,5,0,5,1,B
140.828125,3.3,7,1,3.2,0.1,2,0,4,1,2,1,B
183.28,3.7,6,1,3.5,0.2,2,0,2,1,2,32,B
159.7,3.9,6,3,3.9,0,2,0,4,1,2,1,B
158.7060606,3.9,4,2,3.9,0,2,0,4,1,2,1,B
192.5833333,3.4,6,1,3.3,0.1,0,0,0,0,0,1,B
94.3547619,3.4,4,2,3.4,0,2,0,2,1,2,1,B
155.2186275,3.5,5,2,3.4,0.1,2,0,2,1,2,1,B
76.51507937,3.9,7,3,3.8,0.1,2,0,0,1,2,1,B
66.60087719,3.5,7,7,3.5,0,2,0,2,1,6,19,B
27.22916667,3.6,2,2,3.5,0.1,2,0,2,1,6,19,B
184.154,3.2,7,2,3.3,-0.1,0,0,2,0,0,1,B
131.9479167,3.1,4,1,3.2,-0.1,2,0,2,1,2,1,B
81.37845528,4.1,6,1,4.1,0,0,0,0,0,0,1,E
2.233333333,4.1,5,1,4.1,0,0,0,0,0,0,1,E
96.23768116,3.7,6,4,3.6,0.1,2,0,2,1,2,17,B
210.9520833,3.7,6,1,3.8,-0.1,2,0,2,1,2,70,B
183.6958333,3.7,6,1,3.6,0.1,0,0,0,0,0,1,B
93.64930556,3.4,5,10,3.2,0.2,2,0,2,1,2,1,B
165.54,3.1,5,2,3.1,0,2,0,3,2,3,47,B
143.046875,3.2,4,3,3.1,0.1,2,0,3,2,3,47,B
178.5982456,3.9,5,1,3.8,0.1,2,0,2,1,2,1,B
228.6888889,3.9,6,1,3.8,0.1,2,0,2,1,2,1,B
189.6016667,3.2,5,2,3.3,-0.1,2,0,2,1,2,1,B
143.1541667,3.2,4,1,3.3,-0.1,2,0,2,1,2,1,B
110.602451,3.4,6,4,3.4,0,0,0,0,0,0,1,B
376.5,3.4,7,1,3.4,0,0,0,0,0,0,1,B
170.7875,3.1,5,1,3.2,-0.1,0,0,0,0,0,1,B
0.4,3.1,0,1,3.1,0,2,0,0,1,2,71,B
130.9745098,3.3,5,1,3.2,0.1,2,0,2,1,2,1,B
142.775,3.4,5,2,3.2,0.2,2,0,2,1,2,1,B
156.83,3.4,5,1,3.5,-0.1,2,0,2,1,2,7,B
196.12,3.5,7,1,3.5,0,2,0,2,1,2,7,B
38.75,3.7,5,2,3.6,0.1,2,0,2,1,2,44,B
109.2843137,3.8,6,1,3.8,0,3,0,5,0,5,1,B
226.4416667,3.5,7,1,3.5,0,2,0,4,1,2,9,B
185.7153153,3.8,5,1,3.8,0,2,0,2,1,2,9,B
192.7285714,3.8,5,3,3.8,0,2,0,2,1,2,1,B
247.7916667,3.8,4,1,3.8,0,2,0,2,1,2,1,B
141.3075758,3.7,5,2,3.8,-0.1,0,0,2,0,0,1,B
110.425,3.7,5,2,3.8,-0.1,0,0,2,0,0,1,B
215.9742424,2.9,5,2,2.9,0,0,0,0,0,0,1,R
217.0028112,3.6,5,1,3.6,0,2,0,3,2,3,47,B
200.1634259,3.6,5,4,3.6,0,2,0,3,2,3,47,B
242.4785714,3.6,6,1,3.6,0,0,0,0,0,0,1,B
69.47777778,3.7,4,5,3.6,0.1,0,0,0,0,0,1,B
174.4277778,3.2,5,2,3.2,0,3,0,5,0,5,1,B
113.175,3.1,5,1,3.2,-0.1,3,0,5,0,5,1,B
128.2376694,4.2,6,5,4.2,0,3,0,5,0,5,1,E
109.5835681,4.2,5,6,4.2,0,3,0,5,0,5,1,E
187.6145833,3.1,6,1,3.1,0,0,0,0,0,0,1,B
176.9039216,3.2,5,3,3.1,0.1,0,0,0,0,0,1,B
175.0796296,2.7,4,2,3.2,-0.5,0,0,0,0,0,1,R
87.26666667,3.3,6,1,3.3,0,2,0,0,1,2,8,B
71.40877193,3.3,6,5,3.3,0,2,0,0,1,2,8,B
138.0722222,3.5,7,1,3.4,0.1,2,0,2,1,2,19,B
175.6255556,3.6,5,3,3.4,0.2,2,0,2,1,2,19,B
167.7675287,4.1,6,3,4,0.1,0,0,2,0,0,1,E
147.5359882,4.1,6,8,4,0.1,0,0,2,0,0,1,E
38.74583333,3.6,7,7,3.7,-0.1,2,0,0,1,2,59,B
41.10666667,3.7,7,8,3.7,0,2,0,0,1,2,59,B
160.7661111,3.6,6,5,3.6,0,0,0,0,0,0,1,B
163.9731884,3.6,5,7,3.6,0,0,0,0,0,0,1,B
282.2347222,3.5,6,1,3.5,0,0,0,0,0,0,1,B
115.3179487,3.5,5,5,3.5,0,0,0,0,0,0,1,B
160.0138095,3.4,6,4,3.4,0,0,0,0,0,0,1,B
122.4280423,3.4,6,8,3.4,0,0,0,0,0,0,1,B
209.4768817,3.3,6,1,3.3,0,0,0,2,0,0,72,B
141.8944444,3.3,5,1,3.3,0,0,0,2,0,0,72,B
141.3316901,3.4,6,2,3.4,0,2,0,0,1,2,1,B
126.7929487,3.5,6,4,3.4,0.1,2,0,0,1,2,1,B
187.6960317,3.7,5,1,3.6,0.1,2,0,4,1,2,52,B
271.7447917,3.6,5,2,3.6,0,2,0,4,1,2,52,B
182.7435484,3.6,5,1,3.6,0,2,0,4,1,2,1,B
124.2240741,3.6,5,3,3.6,0,2,0,4,1,2,1,B
145.5916667,3.9,5,1,3.9,0,0,0,0,0,0,1,B
156.9166667,3.9,7,1,3.9,0,0,0,0,0,0,1,B
161.6316092,4,6,3,4,0,0,0,2,0,0,1,E
130.4977477,4,6,6,4,0,0,0,2,0,0,1,E
166.7102564,3.5,6,1,3.5,0,2,0,0,1,2,43,B
176.1666667,3.5,6,2,3.5,0,2,0,0,1,2,43,B
2.766666667,3.2,4,1,3.1,0.1,2,0,2,1,2,73,B
149.4,3.1,6,4,3.1,0,2,0,2,1,2,73,B
132.2835821,3.4,5,2,3.4,0,2,0,4,1,2,1,B
154.9333333,3.4,4,3,3.4,0,2,0,4,1,2,1,B
174.0402174,3.5,6,1,3.6,-0.1,2,0,2,1,2,1,B
146.6833333,3.5,4,1,3.6,-0.1,2,0,2,1,2,1,B
155.7036667,4.1,6,10,4.1,0,2,0,4,1,2,1,E
146.9372549,4.1,3,6,4.1,0,2,0,4,1,2,1,E
109.7641026,3.4,5,1,3.1,0.3,0,0,0,0,0,1,B
165.8791667,3.3,6,2,3.1,0.2,0,0,0,0,0,1,B
45.19617486,3.9,6,3,4,-0.1,2,0,2,1,2,1,B
0.777777778,3.9,5,2,4,-0.1,2,0,2,1,2,1,B
68.15416667,4.1,5,2,4,0.1,2,0,2,1,2,1,E
76.30238095,4.1,7,4,4,0.1,2,0,2,1,2,1,E
91.175,4.3,6,4,4.3,0,2,0,2,1,2,1,E
111.2824859,4.3,5,5,4.3,0,2,0,2,1,2,1,E
102.7173333,4.2,6,3,4.1,0.1,0,0,2,0,0,1,E
105.4304878,4.3,6,6,4.1,0.2,0,0,2,0,0,1,E
113,3.6,6,6,3.5,0.1,2,0,2,1,2,1,B
155.7208333,4.4,6,3,4.4,0,0,0,0,0,0,1,E
113.0291667,4.4,7,5,4.4,0,0,0,0,0,0,1,E
195.3166667,4,7,3,3.9,0.1,2,0,2,1,2,74,E
123.879661,4,7,4,3.9,0.1,2,0,2,1,2,74,E
92.39722222,4.3,6,4,4.3,0,0,0,2,0,0,1,E
133.0326923,4.4,7,7,4.3,0.1,0,0,2,0,0,1,E
42.259375,4.5,6,4,4.4,0.1,0,0,2,0,0,1,E
54.99418605,4.5,6,6,4.4,0.1,0,0,2,0,0,1,E
13.26361111,4.3,6,4,4.3,0,2,0,2,1,2,1,E
33.5703252,4.4,5,5,4.3,0.1,2,0,2,1,2,1,E
36.93233333,3.3,4,2,3.3,0,2,0,2,1,2,1,B
43.00682731,3.4,4,7,3.3,0.1,2,0,2,1,2,1,B
160.12,4.3,6,3,4.3,0,0,0,0,0,0,1,E
141.585,4.2,6,4,4.3,-0.1,0,0,0,0,0,1,E
73.23888889,4.4,6,2,4.4,0,0,0,0,0,0,1,E
78.22427536,4.4,6,4,4.4,0,0,0,0,0,0,1,E
5.182222222,3.9,5,3,3.8,0.1,0,0,0,0,0,1,B
144.9066667,4,5,2,3.8,0.2,0,0,0,0,0,1,E
133.9333333,3.7,6,1,3.6,0.1,2,0,2,1,2,1,B
119.7134615,3.8,7,6,3.6,0.2,2,0,2,1,2,1,B
58.84166667,3.8,6,4,3.7,0.1,2,0,2,1,2,1,B
92.31025641,3.8,6,6,3.7,0.1,2,0,2,1,2,1,B
3.085714286,3.9,6,4,3.9,0,2,0,2,1,2,1,B
102.7680556,3.9,7,5,3.9,0,2,0,2,1,2,1,B
127.4148148,4.6,5,3,4.5,0.1,0,0,0,0,0,1,E
71.25033333,4.6,6,5,4.5,0.1,0,0,0,0,0,1,E
150.1805556,3.9,6,4,3.9,0,2,0,2,1,2,1,B
153.3615079,3.9,6,6,3.9,0,2,0,2,1,2,1,B
7.833333333,4.7,6,1,4.7,0,0,0,0,0,0,1,E
41.85730994,4.6,6,5,4.7,-0.1,0,0,0,0,0,1,E
3.755555556,3,0,3,3,0,2,0,2,1,2,1,B
120.9276042,4,6,4,3.9,0.1,0,0,0,0,0,1,E
98.39554455,4.1,6,7,3.9,0.2,0,0,0,0,0,1,E
219.7037037,4.2,6,3,4.1,0.1,0,0,2,0,0,1,E
119.1504902,4.2,7,6,4.1,0.1,0,0,2,0,0,1,E
165.802381,4.1,6,3,4.1,0,0,0,4,0,0,1,E
112.6089744,4.1,6,7,4.1,0,0,0,4,0,0,1,E
3.42962963,3.4,6,4,3.5,-0.1,0,0,0,0,0,1,B
37.04516129,3.5,7,5,3.5,0,0,0,0,0,0,1,B
172.1366667,3.7,5,2,3.6,0.1,0,0,0,0,4,1,B
171.5352941,3.7,6,3,3.6,0.1,0,0,0,0,4,1,B
224.0633333,4.7,6,2,4.6,0.1,0,0,2,0,0,1,E
123.2256219,4.6,6,5,4.6,0,0,0,2,0,0,1,E
162.3229167,3.4,7,2,3.4,0,0,0,2,0,0,1,B
172.0827381,3.4,7,8,3.4,0,0,0,2,0,0,1,B
68.00438596,3.9,6,5,3.9,0,2,0,2,1,2,1,B
83.92666667,3.9,5,2,3.9,0,2,0,2,1,2,1,B
100.2625,3.9,7,4,3.8,0.1,2,0,2,1,2,1,B
114.7847701,4,7,4,3.8,0.2,2,0,2,1,2,1,E
49.67595628,3.1,5,5,3.1,0,2,0,4,1,2,1,B
102.7106771,3.1,6,5,3.1,0,2,0,4,1,2,1,B
35.1125,4.2,6,3,4.1,0.1,0,0,0,0,0,1,E
56.49375,4.1,6,5,4.1,0,0,0,0,0,0,1,E
13.69509804,4.3,5,3,4.3,0,2,0,2,1,2,32,E
57.70617284,4.3,6,5,4.3,0,2,0,2,1,2,32,E
146.716092,3.2,5,3,3.1,0.1,0,0,0,0,0,1,B
118.3428571,3.2,4,3,3.1,0.1,0,0,0,0,0,1,B
3.883333333,4.2,5,1,4.2,0,2,0,2,1,2,1,E
53.38197279,4.3,6,4,4.2,0.1,2,0,2,1,2,1,E
97.82111111,4.3,6,3,4.3,0,0,0,0,0,0,1,E
76.32572464,4.3,6,5,4.3,0,0,0,0,0,0,1,E
145.1923077,3.4,3,6,3.4,0,0,0,0,0,0,1,B
122.4015152,3.4,6,4,3.4,0,0,0,0,0,0,1,B
98.62083333,4.6,6,3,4.6,0,0,0,0,0,0,1,E
90.97615385,4.5,6,4,4.6,-0.1,0,0,0,0,0,1,E
156.5412281,3.9,6,5,3.8,0.1,2,0,2,1,2,1,B
125.8745614,3.9,7,5,3.8,0.1,2,0,2,1,2,1,B
56.06410256,3.7,7,2,3.7,0,0,2,2,0,0,1,B
0.4,3.7,3,1,3.7,0,0,2,2,0,0,1,B
112.9208333,3.7,5,1,3.6,0.1,2,0,2,1,2,19,B
234.4111111,3.8,5,1,3.6,0.2,2,0,2,1,2,19,B
254.8375,4.1,6,1,4,0.1,0,0,0,0,0,1,E
8.161111111,3.9,6,1,3.8,0.1,2,0,2,1,2,23,B
264.0833333,3.9,5,1,3.7,0.2,0,0,2,0,0,1,B
117.3166667,3.6,5,1,3.6,0,0,0,2,0,0,1,B
282.1125,3.7,5,1,3.6,0.1,0,0,2,0,0,1,B
61.57916667,4.3,5,1,4.3,0,0,0,0,0,4,7,E
156.2055556,4.4,6,1,4.3,0.1,0,0,0,0,4,7,E
226.9404762,4.1,6,1,3.9,0.2,0,0,0,0,0,1,E
370.6333333,3.6,5,1,3.5,0.1,2,0,2,1,2,31,B
147.5277778,3.6,4,2,3.3,0.3,2,0,0,1,2,13,B
16.27916667,3.8,6,1,3.8,0,2,0,2,1,2,24,B
0.733333333,3.9,4,1,3.8,0.1,2,0,2,1,2,17,B
28.2537037,3.8,7,1,3.8,0,2,0,2,1,2,70,B
119.525,3.9,4,1,3.8,0.1,0,0,0,0,0,1,B
214.1333333,3.8,7,1,3.7,0.1,2,0,2,1,2,5,B
154.65625,3.9,5,1,3.8,0.1,2,0,2,1,2,1,B
288.6333333,4.4,5,1,4.3,0.1,0,0,0,0,0,1,E
189.4833333,4.5,5,1,4.3,0.2,0,0,0,0,0,1,E
24.83333333,3.9,5,1,3.9,0,2,0,2,1,2,1,B
242.4222222,3.7,6,1,3.6,0.1,0,0,0,0,0,1,B
200.5466667,3.9,6,1,3.8,0.1,2,0,2,1,2,75,B
24.68333333,3.9,5,1,3.8,0.1,2,0,2,1,2,75,B
215.9333333,4.3,7,1,4.3,0,2,0,2,1,2,76,E
98.38859649,3.9,5,6,3.8,0.1,0,0,2,0,0,1,B
303.3611111,4.1,7,1,3.8,0.3,0,0,2,0,0,1,E
11.66590909,3.8,6,1,3.7,0.1,2,0,0,1,2,1,B
48.45416667,3.8,6,1,3.7,0.1,2,0,0,1,2,1,B
2.575,3.8,6,1,3.8,0,2,0,2,1,6,1,B
54.95,3.7,6,1,3.7,0,2,0,2,1,2,1,B
23.04047619,3.1,5,2,3,0.1,2,0,2,1,2,36,B
45.18541667,3.1,3,2,3,0.1,2,0,2,1,2,36,B
133.0681159,4.4,6,3,4.4,0,0,0,0,0,4,1,E
174.2833333,4.5,7,2,4.4,0.1,0,0,0,0,4,1,E
213.95,3.1,3,1,3.1,0,0,0,0,0,0,1,B
85.97222222,3.1,4,2,3.1,0,0,0,0,0,0,1,B
142.2516129,4.5,6,4,4.5,0,0,0,0,0,0,15,E
131.1133333,4.5,7,3,4.5,0,0,0,0,0,0,15,E
30.81666667,3.8,6,1,3.9,-0.1,2,0,2,1,2,1,B
111.6028846,4.3,6,5,4.3,0,2,0,0,1,2,1,E
146.8369565,4.3,7,3,4.3,0,2,0,0,1,2,1,E
27.6125,3.1,5,1,3.2,-0.1,2,0,0,1,2,9,B
7.833333333,3.2,6,1,3.2,0,2,0,0,1,2,9,B
238.8,4,5,1,4,0,0,2,0,0,0,1,E
96.67619048,3.7,6,1,3.7,0,0,0,0,0,0,1,B
254.8666667,3.8,4,1,3.8,0,2,0,3,2,3,72,B
36.05,3.5,0,1,3.5,0,0,0,0,0,0,1,B
26,3.7,5,1,3.8,-0.1,2,0,2,1,2,1,B
43.08596491,3.9,3,1,3.9,0,2,0,2,1,2,1,B
71.18809524,3.9,4,2,3.9,0,2,0,2,1,2,1,B
252.0333333,3.6,6,1,3.6,0,0,0,2,0,0,36,B
127.7382353,4.4,6,4,4.4,0,0,0,0,0,0,1,E
181.625,4.5,7,4,4.4,0.1,0,0,0,0,0,1,E
249.7833333,3.5,5,1,3.3,0.2,2,0,2,1,2,24,B
71.1469697,4.1,7,2,4.1,0,2,0,4,1,2,45,E
119.4009804,3.9,6,1,3.9,0,0,0,0,0,0,1,B
130.5333333,4,9,2,3.9,0.1,0,0,0,0,0,1,E
110.1166667,3.6,6,1,3.6,0,2,0,2,1,2,1,B
127.825,3.6,6,2,3.6,0,2,0,2,1,2,1,B
149.57,3.8,5,1,3.7,0.1,2,0,2,1,2,1,B
154.7416667,3.9,8,3,3.7,0.2,2,0,2,1,2,1,B
99.77333333,3.3,5,2,3.3,0,2,0,2,1,2,1,B
106.6111111,3.3,5,1,3.4,-0.1,2,0,4,1,2,1,B
0.322222222,3.6,7,2,3.7,-0.1,0,0,0,0,0,1,B
134.0230769,3.7,5,1,3.6,0.1,2,0,2,1,2,1,B
20.78666667,3.8,8,3,3.6,0.2,2,0,2,1,2,1,B
124.6404762,3.7,6,3,3.5,0.2,2,0,2,1,2,1,B
172.2388889,3.9,5,1,3.7,0.2,0,0,0,0,0,1,B
0.4,3.8,5,2,3.7,0.1,2,0,3,2,3,72,B
107.78125,3.7,6,2,3.7,0,2,0,3,2,3,72,B
143.5155914,3.6,7,3,3.5,0.1,0,0,0,0,0,1,B
175.1819444,3.6,6,4,3.5,0.1,0,0,0,0,0,1,B
217.9770833,4.1,5,1,4.2,-0.1,2,0,2,1,2,1,E
62.81388889,3.4,3,1,3.5,-0.1,2,0,2,1,2,36,B
203.2958333,3.3,3,2,3.5,-0.2,2,0,2,1,2,36,B
0.366666667,3.5,3,1,3.6,-0.1,2,0,4,1,2,1,B
166.0803922,3.2,5,2,3.1,0.1,2,0,2,1,2,1,B
126.4366667,3.6,5,2,3.6,0,0,0,0,0,0,1,B
153.415,3.6,4,1,3.6,0,0,0,0,0,0,1,B
157.125,3.6,7,3,3.6,0,2,0,2,1,2,1,B
32.06547619,3.9,5,1,3.8,0.1,2,0,2,1,2,17,B
18.32094017,3.8,5,11,3.8,0,2,0,2,1,2,17,B
1.572619048,3.8,3,5,3.7,0.1,2,0,0,1,2,77,B
4.821428571,3.4,6,2,3.4,0,2,0,2,1,2,36,B
219.1444444,3.4,3,1,3.3,0.1,2,0,2,1,2,1,B
225.5863636,3.4,4,2,3.3,0.1,2,0,2,1,2,1,B
127.0510753,3.9,5,2,4,-0.1,2,0,2,1,2,78,B
128.1388889,3.6,4,1,3.7,-0.1,2,0,2,1,2,36,B
10.775,3.5,4,1,3.7,-0.2,2,0,2,1,2,36,B
208.2833333,3.9,4,1,4,-0.1,2,0,2,1,2,1,B
117.0757576,3.2,3,1,3.2,0,2,0,0,1,6,1,B
101.1270833,3.1,3,2,3.2,-0.1,2,0,0,1,6,1,B
204.8333333,3.8,4,1,3.8,0,2,0,2,1,2,1,B
86.65079365,3.6,4,2,3.7,-0.1,2,0,2,1,2,17,B
42.91428571,3.6,4,5,3.7,-0.1,2,0,2,1,2,17,B
66.43888889,3.9,0,3,3.9,0,0,0,0,0,0,7,B
146.2666667,3.6,4,1,3.7,-0.1,2,0,2,1,2,1,B
112.1708333,3.5,3,2,3.7,-0.2,2,0,2,1,2,1,B
146.7791667,4,6,1,3.9,0.1,0,0,2,0,0,1,E
116.825,4,8,2,3.9,0.1,0,0,2,0,0,1,E
229.4901961,3.3,7,2,3.3,0,2,0,2,1,2,1,B
161.6160494,3.3,7,3,3.3,0,2,0,2,1,2,1,B
131.2916667,3.5,3,1,3.6,-0.1,2,0,4,1,2,1,B
212.746875,3.8,6,1,3.8,0,2,0,2,1,2,1,B
249.9466667,3.8,7,2,3.8,0,2,0,2,1,2,1,B
221.4890351,4.2,6,4,4.3,-0.1,0,0,0,0,0,1,E
214.3268293,4.3,6,3,4.3,0,0,0,0,0,0,1,E
219.2211538,4.2,6,2,4.2,0,0,0,0,0,0,1,E
163.3287879,4.2,6,5,4.2,0,0,0,0,0,0,1,E
3.5,3.2,4,1,3.3,-0.1,2,0,2,1,2,1,B
189.80625,4.6,5,1,4.6,0,0,0,0,0,0,1,E
2.020833333,3.9,7,1,3.9,0,2,0,2,1,2,1,B
194.1851852,3.8,6,2,3.8,0,0,0,0,0,0,1,B
215.8851852,3.9,6,3,3.8,0.1,0,0,0,0,0,1,B
154.9633333,3.4,5,2,3.5,-0.1,2,0,4,1,2,1,B
167.9733333,4.5,4,1,4.4,0.1,0,0,0,0,4,1,E
224.1493056,3.7,6,1,3.8,-0.1,2,0,2,1,2,1,B
219.075,3.8,7,2,3.8,0,2,0,2,1,2,1,B
59.75416667,3.9,6,4,3.9,0,2,0,2,1,2,1,B
174.8622222,3.8,5,1,3.9,-0.1,2,0,2,1,2,1,B
227.4448148,3.6,5,1,3.7,-0.1,0,0,0,0,0,1,B
185.6402778,3.7,6,2,3.7,0,0,0,0,0,0,1,B
202.7026316,4.2,6,1,4.2,0,2,0,0,1,2,1,E
230.7535088,4.2,7,2,4.2,0,2,0,0,1,2,1,E
105.7404762,4.2,6,4,4.1,0.1,0,0,0,0,0,15,E
39.11742424,4.2,5,3,4.1,0.1,0,0,0,0,0,15,E
155.1888889,3.1,6,2,3.3,-0.2,2,0,0,1,2,32,B
142.9880952,3.7,6,1,3.6,0.1,0,0,2,0,0,1,B
228.5333333,3.7,6,1,3.6,0.1,0,0,2,0,0,1,B
3.033333333,3.9,5,1,4,-0.1,0,0,0,0,0,1,B
174.9866667,3.6,7,4,3.7,-0.1,2,0,2,1,6,14,B
112.625,3.2,4,1,3.4,-0.2,0,0,2,0,4,1,B
224.0944444,4.2,6,1,4.1,0.1,2,0,2,1,2,1,E
186.9666667,4.2,5,1,4.1,0.1,2,0,2,1,2,1,E
207.8049383,4,5,1,3.9,0.1,0,0,0,0,0,15,E
255.6944444,4.1,5,1,3.9,0.2,0,0,0,0,0,15,E
123.9763889,3.9,7,5,4,-0.1,2,0,2,1,2,40,B
100.715,3.9,6,2,3.9,0,2,0,0,1,2,79,B
190.2984375,3.4,6,2,3.4,0,0,0,0,0,0,1,B
103.5854167,3.1,3,3,3.1,0,3,4,6,3,9,1,B
142.5604167,3.7,6,1,3.6,0.1,0,0,0,0,0,80,B
152.0838095,3.5,6,5,3.6,-0.1,2,0,2,1,2,1,B
183.5094203,3.5,5,6,3.6,-0.1,2,0,2,1,2,1,B
171.2423077,3.7,6,2,3.8,-0.1,0,0,0,0,0,1,B
133.0978261,3.7,5,3,3.8,-0.1,0,0,0,0,0,1,B
78.7547619,3.4,3,1,3.4,0,2,0,2,1,2,1,B
75.37820513,3.4,5,5,3.4,0,2,0,2,1,2,1,B
44.09713542,3.3,5,4,3.3,0,2,0,0,1,2,19,B
35.79583333,3.3,5,6,3.3,0,2,0,0,1,2,19,B
110.4916667,4.4,5,4,4.5,-0.1,0,0,0,0,0,1,E
88.48141026,4.3,6,5,4.5,-0.2,0,0,0,0,0,1,E
133.8784946,3.6,6,3,3.6,0,2,0,2,1,2,1,B
133.1109524,3.6,6,6,3.6,0,2,0,2,1,2,1,B
39.29740741,3.6,5,5,3.7,-0.1,2,0,2,1,2,1,B
96.3636612,3.6,7,7,3.7,-0.1,2,0,2,1,2,1,B
74.47777778,3.7,5,1,3.7,0,2,0,2,1,2,1,B
16.05384615,3.7,5,3,3.7,0,2,0,2,1,2,1,B
136.3645455,3.4,6,3,3.4,0,2,0,4,1,2,45,B
160.9372146,3.5,5,5,3.4,0.1,2,0,4,1,2,45,B
156.4777778,3.4,6,1,3.2,0.2,0,0,0,0,0,1,B
167.0561404,3.2,5,3,3.3,-0.1,0,0,0,0,0,1,B
141.0441667,3.3,5,6,3.3,0,0,0,0,0,0,1,B
173.1318519,3.4,5,3,3.5,-0.1,2,0,2,1,2,1,B
125.3209302,3.4,5,8,3.5,-0.1,2,0,2,1,2,1,B
126.9772358,3.6,6,3,3.5,0.1,2,0,4,1,2,1,B
121.4188776,3.6,7,6,3.5,0.1,2,0,4,1,2,1,B
118.2739583,3.3,5,2,3.2,0.1,2,0,2,1,2,1,B
82.36111111,3.2,6,3,3.2,0,2,0,2,1,2,1,B
176.5181159,3.7,5,2,3.5,0.2,2,0,2,1,2,1,B
173.4363636,3.6,5,3,3.5,0.1,2,0,2,1,2,1,B
21.0469697,4,5,2,4.1,-0.1,2,0,2,1,2,1,E
24.43727599,4.1,6,7,4.1,0,2,0,2,1,2,1,E
70.4530303,3.4,5,2,3.4,0,2,0,2,1,2,1,B
41.85853175,3.4,7,5,3.4,0,2,0,2,1,2,1,B
7.427441077,4.1,6,6,4,0.1,2,0,2,1,2,1,E
7.078976487,4.1,6,9,4,0.1,2,0,2,1,2,1,E
103.1433333,3.4,4,2,3.4,0,0,0,2,0,0,1,B
95.38333333,3.4,4,4,3.4,0,0,0,2,0,0,1,B
193.8416667,4.1,6,3,4.1,0,2,0,0,1,2,1,E
150.3121622,4.1,5,6,4.1,0,2,0,0,1,2,1,E
33.56262626,4.2,6,3,4.2,0,2,0,0,1,2,52,E
38.81358974,4.2,6,6,4.2,0,2,0,0,1,2,52,E
160.6418803,4.1,5,4,4.1,0,2,0,2,1,2,1,E
154.3333333,4.1,6,5,4.1,0,2,0,2,1,2,1,E
154.8747126,3.8,3,2,3.8,0,2,0,2,1,2,1,B
202.422619,3.9,4,2,3.8,0.1,2,0,2,1,2,1,B
108.4011494,3.5,4,3,3.4,0.1,2,0,2,1,2,36,B
